# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.200, 8.900 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-01-17 17:00,2022-01-17 18:00,0,0,0,3.344
2022-01-17 18:00,2022-01-17 19:00,0,0,0,3.218
2022-01-17 19:00,2022-01-17 20:00,0,0,0,3.234
2022-01-17 20:00,2022-01-17 21:00,0,0,0,3.283
2022-01-17 21:00,2022-01-17 22:00,0,0,0,3.478
2022-01-17 22:00,2022-01-17 23:00,0,0,0,4.020
2022-01-17 23:00,2022-01-18 00:00,0,0,0,4.690
2022-01-18 00:00,2022-01-18 01:00,0,0,0,5.175
2022-01-18 01:00,2022-01-18 02:00,0,0,0,5.529
2022-01-18 02:00,2022-01-18 03:00,0,0,0,5.663
2022-01-18 03:00,2022-01-18 04:00,0,0,0,5.675
2022-01-18 04:00,2022-01-18 05:00,0,0,0,5.485
2022-01-18 05:00,2022-01-18 06:00,0,0,0,5.260
2022-01-18 06:00,2022-01-18 07:00,0,0,0,5.302
2022-01-18 07:00,2022-01-18 08:00,0,0,0.002,5.233
2022-01-18 08:00,2022-01-18 09:00,0.012,0.003,0.021,5.341
2022-01-18 09:00,2022-01-18 10:00,0.041,0.007,0.051,5.566
2022-01-18 10:00,2022-01-18 11:00,0.061,0.010,0.069,5.690
2022-01-18 11:00,2022-01-18 12:00,0.087,0.019,0.089,5.727
2022-01-18 12:00,2022-01-18 13:00,0.097,0.027,0.091,5.769
2022-01-18 13:00,2022-01-18 14:00,0.092,0.036,0.076,5.708
2022-01-18 14:00,2022-01-18 15:00,0.040,0.020,0.037,5.503
2022-01-18 15:00,2022-01-18 16:00,0,0.001,0.002,5.105
2022-01-18 16:00,2022-01-18 17:00,0,0,0,4.698
2022-01-18 17:00,2022-01-18 18:00,0,0,0,4.629
2022-01-18 18:00,2022-01-18 19:00,0,0,0,4.546
2022-01-18 19:00,2022-01-18 20:00,0,0,0,4.468
2022-01-18 20:00,2022-01-18 21:00,0,0,0,4.327
2022-01-18 21:00,2022-01-18 22:00,0,0,0,4.130
2022-01-18 22:00,2022-01-18 23:00,0,0,0,3.938
2022-01-18 23:00,2022-01-19 00:00,0,0,0,3.821
2022-01-19 00:00,2022-01-19 01:00,0,0,0,3.677
2022-01-19 01:00,2022-01-19 02:00,0,0,0,3.464
2022-01-19 02:00,2022-01-19 03:00,0,0,0,3.280
2022-01-19 03:00,2022-01-19 04:00,0,0,0,3.171
2022-01-19 04:00,2022-01-19 05:00,0,0,0,3.108
2022-01-19 05:00,2022-01-19 06:00,0,0,0,3.055
2022-01-19 06:00,2022-01-19 07:00,0,0,0,3.047
2022-01-19 07:00,2022-01-19 08:00,0,0,0.001,3.223
2022-01-19 08:00,2022-01-19 09:00,0.004,0.001,0.013,3.482
2022-01-19 09:00,2022-01-19 10:00,0.017,0.001,0.028,3.775
2022-01-19 10:00,2022-01-19 11:00,0.029,0.002,0.042,4.082
2022-01-19 11:00,2022-01-19 12:00,0.034,0.002,0.047,4.397
2022-01-19 12:00,2022-01-19 13:00,0.018,0.001,0.030,4.548
2022-01-19 13:00,2022-01-19 14:00,0.004,0,0.012,4.597
2022-01-19 14:00,2022-01-19 15:00,0,0,0.002,4.696
2022-01-19 15:00,2022-01-19 16:00,0,0,0,5.050
2022-01-19 16:00,2022-01-19 17:00,0,0,0,5.546
2022-01-19 17:00,2022-01-19 18:00,0,0,0,5.798
2022-01-19 18:00,2022-01-19 19:00,0,0,0,5.784
2022-01-19 19:00,2022-01-19 20:00,0,0,0,5.291
2022-01-19 20:00,2022-01-19 21:00,0,0,0,4.667
2022-01-19 21:00,2022-01-19 22:00,0,0,0,4.321
2022-01-19 22:00,2022-01-19 23:00,0,0,0,4.213
2022-01-19 23:00,2022-01-20 00:00,0,0,0,4.162
2022-01-20 00:00,2022-01-20 01:00,0,0,0,3.934
2022-01-20 01:00,2022-01-20 02:00,0,0,0,3.406
2022-01-20 02:00,2022-01-20 03:00,0,0,0,2.813
2022-01-20 03:00,2022-01-20 04:00,0,0,0,2.462
2022-01-20 04:00,2022-01-20 05:00,0,0,0,2.352
2022-01-20 05:00,2022-01-20 06:00,0,0,0,2.302
2022-01-20 06:00,2022-01-20 07:00,0,0,0,2.301
2022-01-20 07:00,2022-01-20 08:00,0.002,0.003,0.005,2.430
2022-01-20 08:00,2022-01-20 09:00,0.069,0.040,0.048,2.750
2022-01-20 09:00,2022-01-20 10:00,0.117,0.053,0.083,3.165
2022-01-20 10:00,2022-01-20 11:00,0.134,0.053,0.102,3.450
2022-01-20 11:00,2022-01-20 12:00,0.155,0.064,0.112,3.545
2022-01-20 12:00,2022-01-20 13:00,0.157,0.072,0.106,3.432
2022-01-20 13:00,2022-01-20 14:00,0.123,0.062,0.081,3.099
2022-01-20 14:00,2022-01-20 15:00,0.057,0.033,0.041,2.511
2022-01-20 15:00,2022-01-20 16:00,0,0.001,0.002,1.766
2022-01-20 16:00,2022-01-20 17:00,0,0,0,1.172
2022-01-20 17:00,2022-01-20 18:00,0,0,0,0.746
2022-01-20 18:00,2022-01-20 19:00,0,0,0,0.501
2022-01-20 19:00,2022-01-20 20:00,0,0,0,0.350
2022-01-20 20:00,2022-01-20 21:00,0,0,0,0.273
2022-01-20 21:00,2022-01-20 22:00,0,0,0,0.301
2022-01-20 22:00,2022-01-20 23:00,0,0,0,0.404
2022-01-20 23:00,2022-01-21 00:00,0,0,0,0.671
2022-01-21 00:00,2022-01-21 01:00,0,0,0,1.004
2022-01-21 01:00,2022-01-21 02:00,0,0,0,1.328
2022-01-21 02:00,2022-01-21 03:00,0,0,0,1.573
2022-01-21 03:00,2022-01-21 04:00,0,0,0,1.568
2022-01-21 04:00,2022-01-21 05:00,0,0,0,1.503
2022-01-21 05:00,2022-01-21 06:00,0,0,0,1.379
2022-01-21 06:00,2022-01-21 07:00,0,0,0,1.318
2022-01-21 07:00,2022-01-21 08:00,0.006,0.008,0.007,1.446
2022-01-21 08:00,2022-01-21 09:00,0.133,0.100,0.053,2.641
2022-01-21 09:00,2022-01-21 10:00,0.286,0.229,0.085,3.869
2022-01-21 10:00,2022-01-21 11:00,0.287,0.206,0.110,4.643
2022-01-21 11:00,2022-01-21 12:00,0.232,0.137,0.121,5.075
2022-01-21 12:00,2022-01-21 13:00,0.147,0.063,0.106,5.128
2022-01-21 13:00,2022-01-21 14:00,0.049,0.011,0.056,4.844
2022-01-21 14:00,2022-01-21 15:00,0.006,0.001,0.014,4.553
2022-01-21 15:00,2022-01-21 16:00,0,0,0,4.673
2022-01-21 16:00,2022-01-21 17:00,0,0,0,5.064
2022-01-21 17:00,2022-01-21 18:00,0,0,0,5.508
2022-01-21 18:00,2022-01-21 19:00,0,0,0,5.814
2022-01-21 19:00,2022-01-21 20:00,0,0,0,5.880
2022-01-21 20:00,2022-01-21 21:00,0,0,0,5.877
2022-01-21 21:00,2022-01-21 22:00,0,0,0,5.780
2022-01-21 22:00,2022-01-21 23:00,0,0,0,5.708
2022-01-21 23:00,2022-01-22 00:00,0,0,0,5.616
2022-01-22 00:00,2022-01-22 01:00,0,0,0,5.562
2022-01-22 01:00,2022-01-22 02:00,0,0,0,5.487
2022-01-22 02:00,2022-01-22 03:00,0,0,0,5.365
2022-01-22 03:00,2022-01-22 04:00,0,0,0,5.296
2022-01-22 04:00,2022-01-22 05:00,0,0,0,5.308
2022-01-22 05:00,2022-01-22 06:00,0,0,0,5.353
2022-01-22 06:00,2022-01-22 07:00,0,0,0,5.400
2022-01-22 07:00,2022-01-22 08:00,0,0,0.002,5.347
2022-01-22 08:00,2022-01-22 09:00,0.012,0.002,0.021,5.436
2022-01-22 09:00,2022-01-22 10:00,0.032,0.004,0.044,5.624
2022-01-22 10:00,2022-01-22 11:00,0.042,0.004,0.054,5.819
2022-01-22 11:00,2022-01-22 12:00,0.070,0.010,0.079,5.965
2022-01-22 12:00,2022-01-22 13:00,0.090,0.020,0.091,6.028
2022-01-22 13:00,2022-01-22 14:00,0.081,0.024,0.077,5.926
2022-01-22 14:00,2022-01-22 15:00,0.029,0.009,0.035,5.583
2022-01-22 15:00,2022-01-22 16:00,0,0.001,0.002,5.218
2022-01-22 16:00,2022-01-22 17:00,0,0,0,5.220
2022-01-22 17:00,2022-01-22 18:00,0,0,0,5.322
2022-01-22 18:00,2022-01-22 19:00,0,0,0,5.458
2022-01-22 19:00,2022-01-22 20:00,0,0,0,5.446
2022-01-22 20:00,2022-01-22 21:00,0,0,0,5.392
2022-01-22 21:00,2022-01-22 22:00,0,0,0,5.356
2022-01-22 22:00,2022-01-22 23:00,0,0,0,5.391
2022-01-22 23:00,2022-01-23 00:00,0,0,0,5.379
2022-01-23 00:00,2022-01-23 01:00,0,0,0,5.294
2022-01-23 01:00,2022-01-23 02:00,0,0,0,5.315
2022-01-23 02:00,2022-01-23 03:00,0,0,0,5.364
2022-01-23 03:00,2022-01-23 04:00,0,0,0,5.447
2022-01-23 04:00,2022-01-23 05:00,0,0,0,5.518
2022-01-23 05:00,2022-01-23 06:00,0,0,0,5.577
2022-01-23 06:00,2022-01-23 07:00,0,0,0,5.587
2022-01-23 07:00,2022-01-23 08:00,0,0,0.003,5.618
2022-01-23 08:00,2022-01-23 09:00,0.014,0.002,0.024,5.815
2022-01-23 09:00,2022-01-23 10:00,0.035,0.004,0.047,6.042
2022-01-23 10:00,2022-01-23 11:00,0.046,0.005,0.059,6.230
2022-01-23 11:00,2022-01-23 12:00,0.053,0.005,0.066,6.328
2022-01-23 12:00,2022-01-23 13:00,0.048,0.005,0.060,6.325
2022-01-23 13:00,2022-01-23 14:00,0.036,0.004,0.048,6.240
2022-01-23 14:00,2022-01-23 15:00,0.015,0.003,0.025,6.050
2022-01-23 15:00,2022-01-23 16:00,0,0,0.002,5.715
2022-01-23 16:00,2022-01-23 17:00,0,0,0,5.443
2022-01-23 17:00,2022-01-23 18:00,0,0,0,5.108
2022-01-23 18:00,2022-01-23 19:00,0,0,0,4.684
2022-01-23 19:00,2022-01-23 20:00,0,0,0,4.400
2022-01-23 20:00,2022-01-23 21:00,0,0,0,4.292
2022-01-23 21:00,2022-01-23 22:00,0,0,0,4.386
2022-01-23 22:00,2022-01-23 23:00,0,0,0,4.454
2022-01-23 23:00,2022-01-24 00:00,0,0,0,4.608
2022-01-24 00:00,2022-01-24 01:00,0,0,0,4.631
2022-01-24 01:00,2022-01-24 02:00,0,0,0,4.574
2022-01-24 02:00,2022-01-24 03:00,0,0,0,4.474
2022-01-24 03:00,2022-01-24 04:00,0,0,0,4.338
2022-01-24 04:00,2022-01-24 05:00,0,0,0,4.222
2022-01-24 05:00,2022-01-24 06:00,0,0,0,4.148
2022-01-24 06:00,2022-01-24 07:00,0,0,0,4.127
2022-01-24 07:00,2022-01-24 08:00,0.001,0.002,0.006,4.123
2022-01-24 08:00,2022-01-24 09:00,0.050,0.020,0.047,4.335
2022-01-24 09:00,2022-01-24 10:00,0.117,0.049,0.089,4.643
2022-01-24 10:00,2022-01-24 11:00,0.158,0.066,0.114,5.023
2022-01-24 11:00,2022-01-24 12:00,0.158,0.062,0.119,5.405
2022-01-24 12:00,2022-01-24 13:00,0.145,0.058,0.110,5.600
2022-01-24 13:00,2022-01-24 14:00,0.103,0.040,0.083,5.533
2022-01-24 14:00,2022-01-24 15:00,0.037,0.014,0.039,5.169
2022-01-24 15:00,2022-01-24 16:00,0,0.001,0.003,4.591
2022-01-24 16:00,2022-01-24 17:00,0,0,0,4.208
2022-01-24 17:00,2022-01-24 18:00,0,0,0,3.863
2022-01-24 18:00,2022-01-24 19:00,0,0,0,3.730
2022-01-24 19:00,2022-01-24 20:00,0,0,0,3.717
2022-01-24 20:00,2022-01-24 21:00,0,0,0,3.694
2022-01-24 21:00,2022-01-24 22:00,0,0,0,3.676
2022-01-24 22:00,2022-01-24 23:00,0,0,0,3.835
2022-01-24 23:00,2022-01-25 00:00,0,0,0,3.912
2022-01-25 00:00,2022-01-25 01:00,0,0,0,4.027
2022-01-25 01:00,2022-01-25 02:00,0,0,0,4.362
2022-01-25 02:00,2022-01-25 03:00,0,0,0,4.595
2022-01-25 03:00,2022-01-25 04:00,0,0,0,4.758
2022-01-25 04:00,2022-01-25 05:00,0,0,0,4.861
2022-01-25 05:00,2022-01-25 06:00,0,0,0,4.961
2022-01-25 06:00,2022-01-25 07:00,0,0,0,5.085
2022-01-25 07:00,2022-01-25 08:00,0,0,0.003,5.127
2022-01-25 08:00,2022-01-25 09:00,0.014,0.002,0.025,5.343
2022-01-25 09:00,2022-01-25 10:00,0.041,0.005,0.053,5.569
2022-01-25 10:00,2022-01-25 11:00,0.055,0.006,0.068,5.733
2022-01-25 11:00,2022-01-25 12:00,0.047,0.004,0.060,5.783
2022-01-25 12:00,2022-01-25 13:00,0.029,0.002,0.043,5.717
2022-01-25 13:00,2022-01-25 14:00,0.010,0.001,0.021,5.580
2022-01-25 14:00,2022-01-25 15:00,0.001,0,0.007,5.439
2022-01-25 15:00,2022-01-25 16:00,0,0,0,5.340
2022-01-25 16:00,2022-01-25 17:00,0,0,0,5.290
2022-01-25 17:00,2022-01-25 18:00,0,0,0,5.237
2022-01-25 18:00,2022-01-25 19:00,0,0,0,5.149
2022-01-25 19:00,2022-01-25 20:00,0,0,0,5.021
2022-01-25 20:00,2022-01-25 21:00,0,0,0,4.869
2022-01-25 21:00,2022-01-25 22:00,0,0,0,4.747
2022-01-25 22:00,2022-01-25 23:00,0,0,0,4.595
2022-01-25 23:00,2022-01-26 00:00,0,0,0,4.413
2022-01-26 00:00,2022-01-26 01:00,0,0,0,4.279
2022-01-26 01:00,2022-01-26 02:00,0,0,0,4.234
2022-01-26 02:00,2022-01-26 03:00,0,0,0,4.119
2022-01-26 03:00,2022-01-26 04:00,0,0,0,4.032
2022-01-26 04:00,2022-01-26 05:00,0,0,0,4.019
2022-01-26 05:00,2022-01-26 06:00,0,0,0,3.927
2022-01-26 06:00,2022-01-26 07:00,0,0,0,3.875
2022-01-26 07:00,2022-01-26 08:00,0.002,0.002,0.007,3.911
2022-01-26 08:00,2022-01-26 09:00,0.035,0.008,0.042,4.120
2022-01-26 09:00,2022-01-26 10:00,0.056,0.008,0.065,4.338
2022-01-26 10:00,2022-01-26 11:00,0.051,0.005,0.064,4.533
2022-01-26 11:00,2022-01-26 12:00,0.035,0.002,0.048,4.691
2022-01-26 12:00,2022-01-26 13:00,0.016,0.001,0.029,4.838
2022-01-26 13:00,2022-01-26 14:00,0.006,0,0.015,4.979
2022-01-26 14:00,2022-01-26 15:00,0.002,0,0.008,5.075
2022-01-26 15:00,2022-01-26 16:00,0,0,0.001,5.241
2022-01-26 16:00,2022-01-26 17:00,0,0,0,5.389
2022-01-26 17:00,2022-01-26 18:00,0,0,0,5.507
2022-01-26 18:00,2022-01-26 19:00,0,0,0,5.570
2022-01-26 19:00,2022-01-26 20:00,0,0,0,5.519
2022-01-26 20:00,2022-01-26 21:00,0,0,0,5.485
2022-01-26 21:00,2022-01-26 22:00,0,0,0,5.525
2022-01-26 22:00,2022-01-26 23:00,0,0,0,5.591
2022-01-26 23:00,2022-01-27 00:00,0,0,0,5.718
2022-01-27 00:00,2022-01-27 01:00,0,0,0,5.781
2022-01-27 01:00,2022-01-27 02:00,0,0,0,5.676
2022-01-27 02:00,2022-01-27 03:00,0,0,0,5.583
2022-01-27 03:00,2022-01-27 04:00,0,0,0,5.535
2022-01-27 04:00,2022-01-27 05:00,0,0,0,5.543
2022-01-27 05:00,2022-01-27 06:00,0,0,0,5.716
2022-01-27 06:00,2022-01-27 07:00,0,0,0,6.027
2022-01-27 07:00,2022-01-27 08:00,0,0,0.002,6.373
2022-01-27 08:00,2022-01-27 09:00,0.009,0.002,0.019,6.838
2022-01-27 09:00,2022-01-27 10:00,0.071,0.018,0.073,7.196
2022-01-27 10:00,2022-01-27 11:00,0.205,0.107,0.125,7.439
2022-01-27 11:00,2022-01-27 12:00,0.295,0.200,0.128,7.483
2022-01-27 12:00,2022-01-27 13:00,0.333,0.258,0.113,7.331
2022-01-27 13:00,2022-01-27 14:00,0.243,0.178,0.094,7.016
2022-01-27 14:00,2022-01-27 15:00,0.074,0.041,0.053,6.535
2022-01-27 15:00,2022-01-27 16:00,0.001,0.003,0.006,6.114
2022-01-27 16:00,2022-01-27 17:00,0,0,0,5.887
2022-01-27 17:00,2022-01-27 18:00,0,0,0,5.722
2022-01-27 18:00,2022-01-27 19:00,0,0,0,5.639
2022-01-27 19:00,2022-01-27 20:00,0,0,0,5.591
2022-01-27 20:00,2022-01-27 21:00,0,0,0,5.538
2022-01-27 21:00,2022-01-27 22:00,0,0,0,5.491
2022-01-27 22:00,2022-01-27 23:00,0,0,0,5.451
2022-01-27 23:00,2022-01-28 00:00,0,0,0,5.360
2022-01-28 00:00,2022-01-28 01:00,0,0,0,5.232
2022-01-28 01:00,2022-01-28 02:00,0,0,0,5.083
2022-01-28 02:00,2022-01-28 03:00,0,0,0,4.920
2022-01-28 03:00,2022-01-28 04:00,0,0,0,4.815
2022-01-28 04:00,2022-01-28 05:00,0,0,0,4.683
2022-01-28 05:00,2022-01-28 06:00,0,0,0,4.447
2022-01-28 06:00,2022-01-28 07:00,0,0,0,4.153
2022-01-28 07:00,2022-01-28 08:00,0.039,0.040,0.014,3.855
2022-01-28 08:00,2022-01-28 09:00,0.278,0.254,0.052,4.119
2022-01-28 09:00,2022-01-28 10:00,0.460,0.445,0.064,4.751
2022-01-28 10:00,2022-01-28 11:00,0.516,0.498,0.079,5.343
2022-01-28 11:00,2022-01-28 12:00,0.332,0.251,0.116,5.559
2022-01-28 12:00,2022-01-28 13:00,0.256,0.170,0.115,5.573
2022-01-28 13:00,2022-01-28 14:00,0.176,0.107,0.093,5.439
2022-01-28 14:00,2022-01-28 15:00,0.048,0.021,0.045,4.993
2022-01-28 15:00,2022-01-28 16:00,0.001,0.003,0.006,4.419
2022-01-28 16:00,2022-01-28 17:00,0,0,0,4.220
2022-01-28 17:00,2022-01-28 18:00,0,0,0,4.169
2022-01-28 18:00,2022-01-28 19:00,0,0,0,3.880
2022-01-28 19:00,2022-01-28 20:00,0,0,0,3.872
2022-01-28 20:00,2022-01-28 21:00,0,0,0,3.778
2022-01-28 21:00,2022-01-28 22:00,0,0,0,3.994
2022-01-28 22:00,2022-01-28 23:00,0,0,0,4.443
2022-01-28 23:00,2022-01-29 00:00,0,0,0,4.808
2022-01-29 00:00,2022-01-29 01:00,0,0,0,4.924
2022-01-29 01:00,2022-01-29 02:00,0,0,0,4.917
2022-01-29 02:00,2022-01-29 03:00,0,0,0,5.165
2022-01-29 03:00,2022-01-29 04:00,0,0,0,5.680
2022-01-29 04:00,2022-01-29 05:00,0,0,0,6.217
2022-01-29 05:00,2022-01-29 06:00,0,0,0,6.506
2022-01-29 06:00,2022-01-29 07:00,0,0,0,6.646
2022-01-29 07:00,2022-01-29 08:00,0,0,0.003,6.857
2022-01-29 08:00,2022-01-29 09:00,0.009,0.001,0.019,7.121
2022-01-29 09:00,2022-01-29 10:00,0.022,0.002,0.034,7.257
2022-01-29 10:00,2022-01-29 11:00,0.044,0.004,0.058,7.386
2022-01-29 11:00,2022-01-29 12:00,0.069,0.007,0.081,7.534
2022-01-29 12:00,2022-01-29 13:00,0.071,0.009,0.082,7.624
2022-01-29 13:00,2022-01-29 14:00,0.056,0.008,0.067,7.934
2022-01-29 14:00,2022-01-29 15:00,0.006,0.001,0.016,8.463
2022-01-29 15:00,2022-01-29 16:00,0,0,0.004,8.385
2022-01-29 16:00,2022-01-29 17:00,0,0,0,7.624
2022-01-29 17:00,2022-01-29 18:00,0,0,0,7.087
2022-01-29 18:00,2022-01-29 19:00,0,0,0,6.849
2022-01-29 19:00,2022-01-29 20:00,0,0,0,6.866
2022-01-29 20:00,2022-01-29 21:00,0,0,0,6.797
2022-01-29 21:00,2022-01-29 22:00,0,0,0,6.591
2022-01-29 22:00,2022-01-29 23:00,0,0,0,6.361
2022-01-29 23:00,2022-01-30 00:00,0,0,0,6.173
2022-01-30 00:00,2022-01-30 01:00,0,0,0,6.068
2022-01-30 01:00,2022-01-30 02:00,0,0,0,6.037
2022-01-30 02:00,2022-01-30 03:00,0,0,0,6.024
2022-01-30 03:00,2022-01-30 04:00,0,0,0,6.056
2022-01-30 04:00,2022-01-30 05:00,0,0,0,6.038
2022-01-30 05:00,2022-01-30 06:00,0,0,0,5.867
2022-01-30 06:00,2022-01-30 07:00,0,0,0,5.639
2022-01-30 07:00,2022-01-30 08:00,0.040,0.041,0.017,5.459
2022-01-30 08:00,2022-01-30 09:00,0.251,0.222,0.057,5.576
2022-01-30 09:00,2022-01-30 10:00,0.415,0.388,0.072,5.815
2022-01-30 10:00,2022-01-30 11:00,0.526,0.516,0.075,5.972
2022-01-30 11:00,2022-01-30 12:00,0.541,0.529,0.079,5.950
2022-01-30 12:00,2022-01-30 13:00,0.459,0.424,0.085,5.807
2022-01-30 13:00,2022-01-30 14:00,0.259,0.198,0.089,5.540
2022-01-30 14:00,2022-01-30 15:00,0.081,0.047,0.054,5.132
2022-01-30 15:00,2022-01-30 16:00,0.004,0.005,0.008,4.672
2022-01-30 16:00,2022-01-30 17:00,0,0,0,4.397
2022-01-30 17:00,2022-01-30 18:00,0,0,0,4.317
2022-01-30 18:00,2022-01-30 19:00,0,0,0,4.468
2022-01-30 19:00,2022-01-30 20:00,0,0,0,4.557
2022-01-30 20:00,2022-01-30 21:00,0,0,0,4.611
2022-01-30 21:00,2022-01-30 22:00,0,0,0,4.533
2022-01-30 22:00,2022-01-30 23:00,0,0,0,4.320
2022-01-30 23:00,2022-01-31 00:00,0,0,0,3.967
2022-01-31 00:00,2022-01-31 01:00,0,0,0,3.594
2022-01-31 01:00,2022-01-31 02:00,0,0,0,3.151
2022-01-31 02:00,2022-01-31 03:00,0,0,0,2.690
2022-01-31 03:00,2022-01-31 04:00,0,0,0,2.120
2022-01-31 04:00,2022-01-31 05:00,0,0,0,1.674
2022-01-31 05:00,2022-01-31 06:00,0,0,0,1.411
2022-01-31 06:00,2022-01-31 07:00,0,0,0,1.411
2022-01-31 07:00,2022-01-31 08:00,0.001,0.001,0.007,1.496
2022-01-31 08:00,2022-01-31 09:00,0.034,0.008,0.041,1.785
2022-01-31 09:00,2022-01-31 10:00,0.115,0.040,0.094,2.303
2022-01-31 10:00,2022-01-31 11:00,0.235,0.129,0.130,2.966
2022-01-31 11:00,2022-01-31 12:00,0.353,0.255,0.130,3.628
2022-01-31 12:00,2022-01-31 13:00,0.328,0.239,0.120,4.092
2022-01-31 13:00,2022-01-31 14:00,0.238,0.163,0.100,4.205
2022-01-31 14:00,2022-01-31 15:00,0.102,0.060,0.062,3.923
2022-01-31 15:00,2022-01-31 16:00,0.007,0.007,0.010,3.151
2022-01-31 16:00,2022-01-31 17:00,0,0,0,2.647
2022-01-31 17:00,2022-01-31 18:00,0,0,0,2.493
2022-01-31 18:00,2022-01-31 19:00,0,0,0,2.153
2022-01-31 19:00,2022-01-31 20:00,0,0,0,2.039
2022-01-31 20:00,2022-01-31 21:00,0,0,0,2.473
2022-01-31 21:00,2022-01-31 22:00,0,0,0,2.989
2022-01-31 22:00,2022-01-31 23:00,0,0,0,3.588
2022-01-31 23:00,2022-02-01 00:00,0,0,0,3.788
2022-02-01 00:00,2022-02-01 01:00,0,0,0,3.719
2022-02-01 01:00,2022-02-01 02:00,0,0,0,3.536
2022-02-01 02:00,2022-02-01 03:00,0,0,0,3.139
2022-02-01 03:00,2022-02-01 04:00,0,0,0,2.912
2022-02-01 04:00,2022-02-01 05:00,0,0,0,3.355
2022-02-01 05:00,2022-02-01 06:00,0,0,0,3.631
2022-02-01 06:00,2022-02-01 07:00,0,0,0,3.638
2022-02-01 07:00,2022-02-01 08:00,0.006,0.003,0.013,3.644
2022-02-01 08:00,2022-02-01 09:00,0.028,0.004,0.038,3.764
2022-02-01 09:00,2022-02-01 10:00,0.029,0.002,0.042,3.831
2022-02-01 10:00,2022-02-01 11:00,0.017,0.001,0.029,4.419
2022-02-01 11:00,2022-02-01 12:00,0.025,0.002,0.038,5.938
2022-02-01 12:00,2022-02-01 13:00,0.110,0.022,0.110,6.986
2022-02-01 13:00,2022-02-01 14:00,0.110,0.033,0.098,6.955
2022-02-01 14:00,2022-02-01 15:00,0.057,0.018,0.057,6.677
2022-02-01 15:00,2022-02-01 16:00,0.005,0.004,0.010,6.469
2022-02-01 16:00,2022-02-01 17:00,0,0,0,6.398
2022-02-01 17:00,2022-02-01 18:00,0,0,0,6.405
2022-02-01 18:00,2022-02-01 19:00,0,0,0,6.394
2022-02-01 19:00,2022-02-01 20:00,0,0,0,6.375
2022-02-01 20:00,2022-02-01 21:00,0,0,0,6.282
2022-02-01 21:00,2022-02-01 22:00,0,0,0,6.194
2022-02-01 22:00,2022-02-01 23:00,0,0,0,6.043
2022-02-01 23:00,2022-02-02 00:00,0,0,0,5.824
2022-02-02 00:00,2022-02-02 01:00,0,0,0,5.631
2022-02-02 01:00,2022-02-02 02:00,0,0,0,5.491
2022-02-02 02:00,2022-02-02 03:00,0,0,0,5.396
2022-02-02 03:00,2022-02-02 04:00,0,0,0,5.332
2022-02-02 04:00,2022-02-02 05:00,0,0,0,5.272
2022-02-02 05:00,2022-02-02 06:00,0,0,0,5.188
2022-02-02 06:00,2022-02-02 07:00,0,-0,0,5.014
2022-02-02 07:00,2022-02-02 08:00,0.036,0.031,0.021,4.919
2022-02-02 08:00,2022-02-02 09:00,0.193,0.146,0.071,5.156
2022-02-02 09:00,2022-02-02 10:00,0.217,0.138,0.105,5.472
2022-02-02 10:00,2022-02-02 11:00,0.343,0.257,0.121,5.661
2022-02-02 11:00,2022-02-02 12:00,0.457,0.397,0.111,5.735
2022-02-02 12:00,2022-02-02 13:00,0.352,0.273,0.115,5.653
2022-02-02 13:00,2022-02-02 14:00,0.247,0.174,0.100,5.451
2022-02-02 14:00,2022-02-02 15:00,0.131,0.088,0.064,5.101
2022-02-02 15:00,2022-02-02 16:00,0.018,0.017,0.014,4.452
2022-02-02 16:00,2022-02-02 17:00,0,0,0,3.618
2022-02-02 17:00,2022-02-02 18:00,0,0,0,3.361
2022-02-02 18:00,2022-02-02 19:00,0,0,0,3.486
2022-02-02 19:00,2022-02-02 20:00,0,0,0,3.637
2022-02-02 20:00,2022-02-02 21:00,0,0,0,3.828
2022-02-02 21:00,2022-02-02 22:00,0,0,0,4.142
2022-02-02 22:00,2022-02-02 23:00,0,0,0,4.287
2022-02-02 23:00,2022-02-03 00:00,0,0,0,4.224
2022-02-03 00:00,2022-02-03 01:00,0,0,0,4.149
2022-02-03 01:00,2022-02-03 02:00,0,0,0,4.150
2022-02-03 02:00,2022-02-03 03:00,0,0,0,4.196
2022-02-03 03:00,2022-02-03 04:00,0,0,0,4.372
2022-02-03 04:00,2022-02-03 05:00,0,0,0,4.709
2022-02-03 05:00,2022-02-03 06:00,0,0,0,5.153
2022-02-03 06:00,2022-02-03 07:00,0,-0,0,5.625
2022-02-03 07:00,2022-02-03 08:00,0,0,0.005,5.985
